날짜,멤버 이름,멤버 종족,멤버 티어,상대,상대 종족,상대 티어,맵,결과,구분,구분2,month
2025-04-13,슬돌이,프로토스,3티어,또봉순,저그,2티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-13,슬돌이,프로토스,3티어,또봉순,저그,2티어,데자뷰,패,스폰(3/2) #3,스폰,4
2025-04-13,슬돌이,프로토스,3티어,모꿀몬,테란,2티어,라데온,패,스폰(3/2) #1,스폰,4
2025-04-13,슬돌이,프로토스,3티어,모꿀몬,테란,2티어,데자뷰,패,스폰(3/2) #2,스폰,4
2025-04-13,슬돌이,프로토스,3티어,늑대채린,저그,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-13,슬돌이,프로토스,3티어,늑대채린,저그,4티어,이클립스,패,스폰(3/2) #2,스폰,4
2025-04-13,슬돌이,프로토스,3티어,늑대채린,저그,4티어,라데온,패,스폰(3/2) #3,스폰,4
2025-04-13,김뽀뇨,프로토스,3티어,지두두,테란,3티어,라데온,승,스폰(3/2) #1,스폰,4
2025-04-13,김뽀뇨,프로토스,3티어,지두두,테란,3티어,데자뷰,승,스폰(3/2) #2,스폰,4
2025-04-13,김뽀뇨,프로토스,3티어,지두두,테란,3티어,데자뷰,패,스폰(3/2) #1,스폰,4
2025-04-13,김뽀뇨,프로토스,3티어,지두두,테란,3티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-13,김뽀뇨,프로토스,3티어,지두두,테란,3티어,이클립스,승,스폰(3/2) #3,스폰,4
2025-04-13,김뽀뇨,프로토스,3티어,규리야,테란,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-13,김뽀뇨,프로토스,3티어,규리야,테란,4티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-13,김뽀뇨,프로토스,3티어,모꿀몬,테란,2티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,김뽀뇨,프로토스,3티어,모꿀몬,테란,2티어,데자뷰,패,스폰(3/2) #2,스폰,4
2025-04-13,김뽀뇨,프로토스,3티어,지두두,테란,3티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-13,늑대채린,저그,4티어,연애인,프로토스,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-13,늑대채린,저그,4티어,연애인,프로토스,4티어,이클립스,승,스폰(3/2) #2,스폰,4
2025-04-13,늑대채린,저그,4티어,규리야,테란,4티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-13,늑대채린,저그,4티어,슬돌이,프로토스,3티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,늑대채린,저그,4티어,슬돌이,프로토스,3티어,이클립스,승,스폰(3/2) #2,스폰,4
2025-04-13,늑대채린,저그,4티어,슬돌이,프로토스,3티어,라데온,승,스폰(3/2) #3,스폰,4
2025-04-13,늑대채린,저그,4티어,규리야,테란,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-13,찌킹,저그,4티어,빵리나,프로토스,4티어,폴리포이드,승,스폰(3/2) #2,스폰,4
2025-04-13,찌킹,저그,4티어,빵리나,프로토스,4티어,데자뷰,패,스폰(3/2) #3,스폰,4
2025-04-13,찌킹,저그,4티어,구보라,프로토스,3티어,라데온,패,스폰(3/2) #1,스폰,4
2025-04-13,찌킹,저그,4티어,구보라,프로토스,3티어,이클립스,패,스폰(3/2) #2,스폰,4
2025-04-13,찌킹,저그,4티어,최도랑,프로토스,4티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-13,찌킹,저그,4티어,모꿀몬,테란,2티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,찌킹,저그,4티어,모꿀몬,테란,2티어,이클립스,승,스폰(3/2) #2,스폰,4
2025-04-13,찌킹,저그,4티어,모꿀몬,테란,2티어,데자뷰,승,스폰(3/2) #3,스폰,4
2025-04-13,찌킹,저그,4티어,팥순,프로토스,6티어,라데온,승,스폰(3/2) #1,스폰,4
2025-04-13,찌킹,저그,4티어,팥순,프로토스,6티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-13,찌킹,저그,4티어,슬아,저그,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-13,찌킹,저그,4티어,슬아,저그,4티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-13,규리야,테란,4티어,쥬나,저그,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-13,규리야,테란,4티어,쥬나,저그,4티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-13,규리야,테란,4티어,몽순,저그,4티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,규리야,테란,4티어,몽순,저그,4티어,데자뷰,패,스폰(3/2) #2,스폰,4
2025-04-13,규리야,테란,4티어,구루미,저그,5티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-13,규리야,테란,4티어,구루미,저그,5티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-13,규리야,테란,4티어,김뽀뇨,프로토스,3티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,규리야,테란,4티어,김뽀뇨,프로토스,3티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-13,규리야,테란,4티어,늑대채린,저그,4티어,폴리포이드,패,스폰(단판),스폰,4
2025-04-13,규리야,테란,4티어,늑대채린,저그,4티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,구루미,저그,5티어,규리야,테란,4티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,구루미,저그,5티어,규리야,테란,4티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-13,구루미,저그,5티어,꼬니부깅,프로토스,5티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,구루미,저그,5티어,꼬니부깅,프로토스,5티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-13,팥순,프로토스,6티어,귀요민정,저그,6티어,폴리포이드,패,스폰(단판),스폰,4
2025-04-13,팥순,프로토스,6티어,아라미,저그,5티어,라데온,패,스폰(단판),스폰,4
2025-04-13,팥순,프로토스,6티어,히댕,저그,6티어,라데온,패,스폰(3/2) #1,스폰,4
2025-04-13,팥순,프로토스,6티어,히댕,저그,6티어,데자뷰,패,스폰(3/2) #2,스폰,4
2025-04-13,팥순,프로토스,6티어,찌킹,저그,4티어,라데온,패,스폰(3/2) #1,스폰,4
2025-04-13,팥순,프로토스,6티어,찌킹,저그,4티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-13,팥순,프로토스,6티어,슈슈,저그,6티어,데자뷰,승,스폰(3/2) #1,스폰,4
2025-04-13,팥순,프로토스,6티어,슈슈,저그,6티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-13,팥순,프로토스,6티어,슈슈,저그,6티어,데자뷰,패,스폰(3/2) #3,스폰,4
2025-04-13,박하악,저그,6티어,려원,테란,6티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-13,박하악,저그,6티어,려원,테란,6티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-13,박하악,저그,6티어,려원,테란,6티어,이클립스,승,스폰(3/2) #3,스폰,4
2025-04-13,박하악,저그,6티어,빵지니,테란,7티어,데자뷰,승,스폰(단판),스폰,4
2025-04-13,박하악,저그,6티어,최세상,테란,5티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,박하악,저그,6티어,최세상,테란,5티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-13,박하악,저그,6티어,제티,테란,7티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,박하악,저그,6티어,제티,테란,7티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-13,박하악,저그,6티어,제티,테란,7티어,데자뷰,패,스폰(3/2) #3,스폰,4
2025-04-13,박하악,저그,6티어,제티,테란,7티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-13,박하악,저그,6티어,모리,테란,7티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,박하악,저그,6티어,모리,테란,7티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-13,내가먼지,테란,7티어,윤진,프로토스,8티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-13,내가먼지,테란,7티어,효짱,프로토스,7티어,라데온,승,스폰(단판),스폰,4
2025-04-13,내가먼지,테란,7티어,요시,프로토스,8티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-13,내가먼지,테란,7티어,쟈닌,저그,8티어,라데온,승,스폰(단판),스폰,4
2025-04-13,내가먼지,테란,7티어,임조이,저그,7티어,이클립스,승,스폰(3/2) #1,스폰,4
2025-04-13,내가먼지,테란,7티어,임조이,저그,7티어,폴리포이드,승,스폰(3/2) #2,스폰,4
2025-04-13,내가먼지,테란,7티어,케이,프로토스,8티어,투혼,승,스폰(단판),스폰,4
2025-04-13,또해영,저그,8티어,히요코,프로토스,8티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-13,또해영,저그,8티어,빵지니,테란,8티어,데자뷰,승,스폰(단판),스폰,4
2025-04-13,또해영,저그,8티어,따뜻,프로토스,7티어,데자뷰,승,스폰(단판),스폰,4
2025-04-13,또해영,저그,8티어,혜지연,테란,7티어,라데온,승,스폰(단판),스폰,4
2025-04-13,또해영,저그,8티어,혜지연,테란,7티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-13,또해영,저그,8티어,혜지연,테란,7티어,데자뷰,패,스폰(3/2) #2,스폰,4
2025-04-13,또해영,저그,8티어,빵지니,테란,8티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-14,슬돌이,프로토스,3티어,히엉,테란,3티어,폴리포이드,패,CK,대회,4
2025-04-14,슬돌이,프로토스,3티어,히엉,테란,3티어,데자뷰,승,CK,대회,4
2025-04-14,김뽀뇨,프로토스,3티어,늑대채린,저그,4티어,폴리포이드,패,스폰(단판),스폰,4
2025-04-14,늑대채린,저그,4티어,규리야,테란,4티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-14,늑대채린,저그,4티어,김뽀뇨,프로토스,3티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-14,늑대채린,저그,4티어,뚜미언니,테란,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-14,늑대채린,저그,4티어,뚜미언니,테란,4티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-14,늑대채린,저그,4티어,뚜미언니,테란,4티어,이클립스,패,스폰(3/2) #3,스폰,4
2025-04-14,늑대채린,저그,4티어,토마토,프로토스,4티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-14,늑대채린,저그,4티어,토마토,프로토스,4티어,이클립스,승,스폰(3/2) #2,스폰,4
2025-04-14,늑대채린,저그,4티어,토마토,프로토스,4티어,라데온,패,스폰(3/2) #3,스폰,4
2025-04-14,늑대채린,저그,4티어,햇살,테란,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-14,늑대채린,저그,4티어,햇살,테란,4티어,폴리포이드,승,스폰(3/2) #2,스폰,4
2025-04-14,찌킹,저그,4티어,뚜미언니,테란,4티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-14,찌킹,저그,4티어,뚜미언니,테란,4티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-14,찌킹,저그,4티어,뚜미언니,테란,4티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-14,찌킹,저그,4티어,뚜미언니,테란,4티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-14,규리야,테란,4티어,늑대채린,저그,4티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-14,규리야,테란,4티어,졈니,프로토스,5티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-14,규리야,테란,4티어,졈니,프로토스,5티어,데자뷰,패,스폰(3/2) #2,스폰,4
2025-04-14,규리야,테란,4티어,하리,프로토스,4티어,라데온,패,스폰(3/2) #1,스폰,4
2025-04-14,규리야,테란,4티어,하리,프로토스,4티어,데자뷰,승,스폰(3/2) #2,스폰,4
2025-04-14,규리야,테란,4티어,하리,프로토스,4티어,이클립스,승,스폰(3/2) #3,스폰,4
2025-04-14,규리야,테란,4티어,몽순,저그,4티어,데자뷰,승,스폰(3/2) #1,스폰,4
2025-04-14,규리야,테란,4티어,몽순,저그,4티어,폴리포이드,승,스폰(3/2) #2,스폰,4
2025-04-14,규리야,테란,4티어,구루미,저그,5티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-14,규리야,테란,4티어,구루미,저그,5티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-14,규리야,테란,4티어,구루미,저그,5티어,데자뷰,승,스폰(3/2) #2,스폰,4
2025-04-14,구루미,저그,5티어,규리야,테란,4티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-14,구루미,저그,5티어,규리야,테란,4티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-14,구루미,저그,5티어,규리야,테란,4티어,데자뷰,패,스폰(3/2) #2,스폰,4
2025-04-14,팥순,프로토스,6티어,히댕,저그,6티어,라데온,승,스폰(단판),스폰,4
2025-04-14,박하악,저그,6티어,내가먼지,테란,6티어,데자뷰,승,스폰(3/2) #1,스폰,4
2025-04-14,박하악,저그,6티어,내가먼지,테란,6티어,폴리포이드,승,스폰(3/2) #2,스폰,4
2025-04-14,박하악,저그,6티어,내가먼지,테란,6티어,라데온,패,스폰(단판),스폰,4
2025-04-14,박하악,저그,6티어,내가먼지,테란,6티어,라데온,승,스폰(단판),스폰,4
2025-04-14,내가먼지,테란,7티어,박하악,저그,7티어,데자뷰,패,스폰(5/3) #1,스폰,4
2025-04-14,내가먼지,테란,7티어,박하악,저그,7티어,폴리포이드,패,스폰(5/3) #2,스폰,4
2025-04-14,내가먼지,테란,7티어,박하악,저그,7티어,라데온,승,스폰(5/3) #3,스폰,4
2025-04-14,내가먼지,테란,7티어,박하악,저그,7티어,라데온,패,스폰(5/3) #4,스폰,4
2025-04-14,또해영,저그,8티어,혜지연,테란,7티어,데자뷰,승,스폰(단판),스폰,4
2025-04-14,또해영,저그,8티어,키모야,테란,7티어,데자뷰,패,스폰(단판),스폰,4
2025-04-14,또해영,저그,8티어,메옹이,테란,7티어,데자뷰,패,스폰(3/2) #1,스폰,4
2025-04-14,또해영,저그,8티어,메옹이,테란,7티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-14,또해영,저그,8티어,메옹이,테란,7티어,이클립스,패,스폰(3/2) #3,스폰,4
2025-04-14,또해영,저그,8티어,히요코,프로토스,8티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-14,또해영,저그,8티어,히요코,프로토스,8티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-15,늑대채린,저그,4티어,토마토,프로토스,4티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-15,늑대채린,저그,4티어,토마토,프로토스,4티어,폴리포이드,패,스폰(3/2) #2,스폰,4
2025-04-15,늑대채린,저그,4티어,주서리,프로토스,5티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-15,늑대채린,저그,4티어,주서리,프로토스,5티어,라데온,승,스폰(단판),스폰,4
2025-04-15,찌킹,저그,4티어,주서리,프로토스,5티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-15,찌킹,저그,4티어,주서리,프로토스,5티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-15,규리야,테란,4티어,토마토,프로토스,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-15,규리야,테란,4티어,토마토,프로토스,4티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-15,규리야,테란,4티어,하리,프로토스,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-15,규리야,테란,4티어,하리,프로토스,4티어,이클립스,패,스폰(3/2) #2,스폰,4
2025-04-15,규리야,테란,4티어,하리,프로토스,4티어,라데온,패,스폰(3/2) #3,스폰,4
2025-04-15,또해영,저그,8티어,밥새,테란,8티어,데자뷰,패,스폰(3/2) #1,스폰,4
2025-04-15,또해영,저그,8티어,밥새,테란,8티어,이클립스,패,스폰(3/2) #2,스폰,4
2025-04-16,김뽀뇨,프로토스,3티어,다예,저그,3티어,폴리포이드,패,스폰(단판),스폰,4
2025-04-16,김뽀뇨,프로토스,3티어,모꿀몬,테란,2티어,데자뷰,승,스폰(3/2) #1,스폰,4
2025-04-16,김뽀뇨,프로토스,3티어,모꿀몬,테란,2티어,이클립스,승,스폰(3/2) #2,스폰,4
2025-04-16,늑대채린,저그,4티어,빵리나,프로토스,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-16,늑대채린,저그,4티어,빵리나,프로토스,4티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-16,늑대채린,저그,4티어,빵리나,프로토스,4티어,이클립스,패,스폰(3/2) #3,스폰,4
2025-04-16,늑대채린,저그,4티어,햇살,테란,4티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-16,늑대채린,저그,4티어,햇살,테란,4티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-16,늑대채린,저그,4티어,햇살,테란,4티어,데자뷰,승,스폰(3/2) #3,스폰,4
2025-04-16,찌킹,저그,4티어,햇살,테란,4티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-16,찌킹,저그,4티어,햇살,테란,4티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-16,찌킹,저그,4티어,햇살,테란,4티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-16,찌킹,저그,4티어,햇살,테란,4티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-16,찌킹,저그,4티어,햇살,테란,4티어,데자뷰,패,스폰(3/2) #3,스폰,4
2025-04-16,찌킹,저그,4티어,뽀누나,테란,5티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-16,찌킹,저그,4티어,뽀누나,테란,5티어,폴리포이드,패,스폰(3/2) #2,스폰,4
2025-04-16,찌킹,저그,4티어,뽀누나,테란,5티어,폴리포이드,패,스폰(3/2) #3,스폰,4
2025-04-16,팥순,프로토스,6티어,서윤,저그,6티어,라데온,패,스폰(단판),스폰,4
2025-04-16,팥순,프로토스,6티어,시녕뭉,저그,6티어,데자뷰,패,스폰(단판),스폰,4
2025-04-16,팥순,프로토스,6티어,치리,저그,6티어,폴리포이드,패,스폰(3/2) #1,스폰,4
2025-04-16,팥순,프로토스,6티어,치리,저그,6티어,라데온,패,스폰(3/2) #2,스폰,4
2025-04-16,박하악,저그,6티어,혜지연,테란,7티어,데자뷰,승,대학 대전,대회,4
2025-04-18,슬돌이,프로토스,3티어,뚜미언니,테란,4티어,이클립스,패,대학 대전,대회,4
2025-04-18,규리야,테란,4티어,순자,프로토스,4티어,라데온,승,대학 대전,대회,4
2025-04-18,박하악,저그,6티어,백갑숙,프로토스,6티어,폴리포이드,패,스폰(단판),스폰,4
2025-04-18,박하악,저그,6티어,밥새,테란,7티어,데자뷰,승,스폰(3/2) #1,스폰,4
2025-04-18,박하악,저그,6티어,밥새,테란,7티어,데자뷰,승,스폰(3/2) #2,스폰,4
2025-04-18,내가먼지,테란,7티어,안부,프로토스,7티어,이클립스,패,대학 대전,대회,4
2025-04-18,또해영,저그,8티어,수니양,테란,8티어,데자뷰,패,대학 대전,대회,4
2025-04-19,김뽀뇨,프로토스,3티어,라미,저그,3티어,폴리포이드,승,스폰(3/2) #1,스폰,4
2025-04-19,김뽀뇨,프로토스,3티어,라미,저그,3티어,라데온,승,스폰(3/2) #2,스폰,4
2025-04-19,김뽀뇨,프로토스,3티어,라미,저그,3티어,이클립스,승,스폰(3/2) #1,스폰,4
2025-04-19,김뽀뇨,프로토스,3티어,이유란,저그,3티어,라데온,승,스폰(3/2) #1,스폰,4
2025-04-19,김뽀뇨,프로토스,3티어,이유란,저그,3티어,데자뷰,승,스폰(3/2) #2,스폰,4
2025-04-19,찌킹,저그,4티어,슬아,저그,4티어,폴리포이드,승,스폰(단판),스폰,4
2025-04-19,규리야,테란,4티어,몽순,저그,4티어,데자뷰,승,스폰(단판),스폰,4
